Timestamp,Temperature (°C),Humidity (%),CO2 (ppm),Oxygen (O2 %),UV Index,Solar Radiation (W/m²),Air Quality (AQI),GSR,Atmospheric Pressure (hPa)
2025-11-04 12:07:58.823147,18.97,81.71,1002.03,19.98,10.42,705.54,434.96,51.35,985.61
2025-11-04 12:08:00.824063,20.59,49.79,1141.11,19.95,8.48,18.15,254.92,4.83,986.69
2025-11-04 12:08:02.825241,29.69,33.84,825.6,20.68,2.93,878.06,437.9,85.23,1007.27
2025-11-04 12:08:04.825965,15.58,72.49,711.73,19.82,4.08,993.9,191.66,78.05,1044.71
2025-11-04 12:08:06.827154,29.93,55.01,1335.28,19.36,7.5,182.56,210.34,20.91,989.28
2025-11-04 12:08:08.827580,17.59,46.89,1746.0,19.61,10.53,116.36,9.08,53.16,968.38
2025-11-04 12:08:10.828602,33.17,65.18,1562.85,20.29,9.43,448.62,2.19,68.94,980.61
2025-11-04 12:08:12.829762,33.11,84.73,1039.12,20.51,3.09,406.91,218.1,47.41,993.14
2025-11-04 12:08:14.830740,30.57,83.56,1457.56,19.2,2.72,667.16,90.43,85.29,975.71
2025-11-04 12:08:16.831448,28.54,57.35,1572.96,19.7,10.46,965.58,334.17,49.4,1030.42
2025-11-04 12:08:18.832168,15.41,85.21,1412.76,20.45,0.78,531.68,450.83,5.6,970.24
2025-11-04 12:08:20.832688,26.72,35.36,710.95,20.56,8.84,503.58,255.42,32.12,974.69
2025-11-04 12:08:22.833001,21.65,67.41,1140.93,20.46,8.86,99.8,184.35,41.6,989.34
2025-11-04 12:08:24.833896,15.78,52.19,461.25,19.94,9.27,562.25,162.22,48.56,991.75
2025-11-04 12:08:26.834797,24.17,46.25,1904.74,19.34,3.66,106.9,74.34,18.57,960.47
2025-11-04 12:08:28.835555,17.21,73.86,1761.6,19.14,4.38,479.61,9.81,54.07,964.06
2025-11-04 12:08:30.836631,27.42,40.93,1904.87,19.81,4.98,394.64,174.91,88.4,1037.62
2025-11-04 12:08:32.837775,29.93,85.51,1537.23,20.8,6.27,63.99,339.98,80.67,1004.54
2025-11-04 12:08:34.838341,33.05,38.55,1978.19,19.0,6.33,572.03,36.19,47.26,966.39
2025-11-04 12:08:36.839064,19.86,35.92,558.84,19.25,10.07,159.47,251.64,31.45,965.76
2025-11-04 12:08:38.840256,26.57,61.97,1394.31,19.92,2.34,305.54,192.13,51.62,1028.74
2025-11-04 12:08:40.840943,34.3,38.5,1356.16,20.69,9.69,31.26,134.48,11.43,1017.72
2025-11-04 12:08:42.842223,16.54,75.73,1985.45,19.91,0.04,653.34,63.82,0.48,998.22
2025-11-04 12:08:44.842540,15.15,79.4,1875.05,20.7,7.93,300.32,266.74,58.36,1034.9
2025-11-04 12:08:46.843385,18.5,63.19,1444.33,20.1,1.01,194.56,439.24,50.92,992.85
2025-11-04 12:08:48.844145,20.07,59.51,1284.6,20.94,7.44,452.42,271.22,35.04,986.63
2025-11-04 12:08:50.844931,25.3,62.08,771.56,19.6,7.73,895.06,240.62,33.37,1043.19
2025-11-04 12:08:52.845760,23.32,61.95,1898.08,20.1,9.94,574.23,350.05,80.36,1022.01
2025-11-04 12:08:54.846198,32.42,81.64,1070.58,20.06,8.98,734.61,35.22,3.55,1009.29
2025-11-04 12:08:56.847220,15.9,42.15,1695.58,20.11,2.91,927.51,467.65,84.42,987.89
2025-11-04 12:08:58.847942,23.21,65.54,427.06,19.91,7.65,962.08,471.24,27.3,972.8
2025-11-04 12:09:00.849045,20.75,53.29,1932.61,20.54,9.6,557.31,39.95,77.25,954.84
2025-11-04 12:09:02.849904,21.66,61.51,1516.73,19.79,4.27,271.36,474.32,33.62,988.73
2025-11-04 12:09:04.850859,20.39,45.08,1560.34,20.74,10.27,582.53,25.83,48.43,993.22
2025-11-04 12:09:06.851140,31.96,40.13,818.82,19.66,9.07,619.93,246.36,72.5,1006.2
2025-11-04 12:09:08.852023,27.71,39.5,1091.17,19.1,3.48,509.86,237.57,66.47,973.6
2025-11-04 12:09:10.852871,34.83,76.65,818.98,20.49,7.46,930.47,245.64,64.44,1042.44
2025-11-04 12:09:12.853798,27.41,67.69,1725.91,19.08,7.1,624.15,484.82,81.3,1013.49
2025-11-04 12:09:14.854247,16.89,58.01,441.52,19.84,2.82,243.31,495.74,88.19,1021.11
2025-11-04 12:09:16.855105,20.43,65.89,713.45,19.55,5.87,409.29,481.04,12.73,1030.15
2025-11-04 12:09:18.856099,17.29,88.87,1087.99,19.72,9.4,32.76,132.85,78.19,968.72
2025-11-04 12:09:20.856668,16.55,35.13,711.13,19.42,6.82,264.04,376.14,13.01,1038.27
2025-11-04 12:09:22.857261,34.0,47.98,462.79,19.45,3.74,505.38,147.53,26.3,1012.48
2025-11-04 12:09:24.858200,28.58,87.69,939.86,19.22,1.14,859.86,39.81,23.75,973.87
2025-11-04 12:09:26.859297,27.69,87.52,808.68,19.64,8.94,38.7,236.03,61.5,1040.74
2025-11-04 12:09:28.860275,29.27,56.35,1192.65,20.78,2.72,392.66,181.96,41.03,1044.94
2025-11-04 12:09:30.861134,22.1,69.06,1479.81,20.08,1.36,787.54,222.6,83.19,1044.59
2025-11-04 12:09:32.862305,25.54,61.06,510.96,20.75,5.58,169.42,470.93,86.83,1004.16
2025-11-04 12:09:34.863403,15.86,36.5,1155.48,19.29,9.93,927.76,165.65,2.45,1048.56
2025-11-04 12:09:36.864046,33.75,60.46,1143.06,19.91,9.54,351.85,49.6,5.65,1014.06
2025-11-04 12:09:38.864788,22.9,55.2,1052.68,20.76,5.37,479.53,409.84,68.31,965.83
2025-11-04 12:09:40.866015,22.46,30.08,1712.49,19.13,10.3,241.56,59.16,87.55,990.53
2025-11-04 12:09:42.867283,29.18,70.29,1315.62,19.34,3.19,205.78,90.09,81.43,996.02
2025-11-04 12:09:44.867985,29.32,71.99,587.97,20.83,4.85,694.86,109.14,5.47,994.54
2025-11-04 12:09:46.869046,22.64,41.06,383.66,19.1,3.72,945.68,194.2,19.04,963.35
2025-11-04 12:09:48.870122,26.78,40.57,1406.96,19.52,2.83,643.23,94.34,45.84,1037.61
2025-11-04 12:09:50.870919,16.95,80.18,879.04,19.83,10.74,167.08,295.85,63.73,1020.96
2025-11-04 12:09:52.871705,31.56,81.01,1726.56,19.23,4.68,838.54,195.96,62.71,1024.46
2025-11-04 12:09:54.872385,18.87,31.08,1162.52,20.68,8.61,223.58,310.98,7.68,1040.8
2025-11-04 12:09:56.873285,29.8,31.75,1940.32,19.53,5.49,111.05,409.2,94.95,1003.82
2025-11-04 12:09:58.874019,25.93,35.84,1245.86,19.71,4.16,671.56,346.09,4.62,977.3
2025-11-04 12:10:00.874829,18.54,35.63,811.48,20.01,10.86,215.38,480.85,54.55,1025.36
2025-11-04 12:10:02.875827,22.18,73.2,1257.28,20.24,0.87,866.7,99.14,26.61,968.71
2025-11-04 12:10:04.876521,26.55,62.64,994.15,19.33,8.14,62.54,308.55,22.05,1043.8
2025-11-04 12:10:06.877570,34.18,48.77,812.68,20.79,6.69,551.68,5.4,78.32,1001.9
2025-11-04 12:10:08.877996,26.92,84.2,797.35,19.7,9.26,557.61,8.38,28.98,1039.94
2025-11-04 12:10:10.879108,25.85,40.01,1148.13,20.74,4.61,582.57,291.14,8.65,1021.76
2025-11-04 12:10:12.879931,24.32,43.98,1863.5,19.92,5.39,710.34,442.46,31.27,990.69
2025-11-04 12:10:14.880572,26.64,40.99,1399.27,19.48,1.22,819.16,366.69,84.28,1007.72
2025-11-04 12:10:16.881447,30.43,40.72,800.45,20.16,8.39,913.09,230.1,54.02,1048.49
2025-11-04 12:10:18.882659,21.91,77.79,694.37,20.41,9.77,617.43,86.2,93.9,964.57
2025-11-04 12:10:20.884540,19.74,34.74,871.67,20.63,1.46,391.01,350.13,57.92,1030.71
2025-11-04 12:10:22.885681,33.31,45.91,719.19,20.68,6.67,80.11,479.81,22.74,998.67
2025-11-04 12:10:24.886362,19.77,48.83,646.8,19.7,8.82,123.51,454.93,20.11,1030.82
2025-11-04 12:10:26.887047,25.35,56.52,1424.97,20.55,3.31,273.17,121.26,88.87,960.78
2025-11-04 12:10:28.887816,28.97,32.16,1986.39,20.52,5.54,154.49,407.78,72.41,1021.87
2025-11-04 12:10:30.888499,15.12,74.44,895.58,19.85,9.7,716.58,187.65,92.62,1029.23
2025-11-04 12:10:32.889492,16.62,37.19,696.87,20.53,8.57,79.17,98.49,66.0,982.32
2025-11-04 12:10:34.890481,18.29,61.8,1413.26,19.24,5.13,289.36,254.39,3.05,1029.44
2025-11-04 12:10:36.891525,28.33,67.46,1732.09,20.68,7.57,520.66,32.74,13.51,954.34
2025-11-04 12:10:38.892745,23.99,42.52,1410.82,19.12,10.87,535.72,23.39,65.69,990.98
2025-11-04 12:10:40.893419,23.0,69.79,950.99,19.74,3.63,460.91,357.83,42.42,1037.48
2025-11-04 12:10:42.893792,21.64,54.94,1492.58,20.27,7.96,986.11,169.57,15.7,998.64
2025-11-04 12:10:44.894606,29.44,36.13,1872.24,20.2,10.24,144.14,60.65,87.49,1034.32
2025-11-04 12:10:46.895065,29.41,76.97,1712.09,19.79,9.72,554.42,294.89,8.77,1030.11
2025-11-04 12:10:48.895829,18.22,64.32,1075.59,19.99,10.86,459.85,449.3,41.88,1032.15
2025-11-04 12:10:50.896853,15.46,32.48,793.75,20.25,4.63,213.29,13.3,63.76,987.56
2025-11-04 12:10:52.897261,30.78,71.05,1590.75,20.6,7.78,476.4,236.47,72.31,957.2
2025-11-04 12:10:54.898188,17.57,52.5,396.14,19.66,0.12,577.79,441.82,61.9,1027.3
2025-11-04 12:10:56.899056,34.26,89.22,1600.93,19.46,4.3,797.2,408.41,58.81,1023.64
2025-11-04 12:10:58.899441,23.57,77.83,357.26,19.22,10.13,845.62,183.51,32.16,1044.01
2025-11-04 12:11:00.900636,26.03,40.12,599.59,19.43,5.45,112.04,260.26,22.01,1014.09
2025-11-04 12:11:02.901596,30.78,84.82,1389.0,20.4,8.92,748.09,480.88,9.98,1049.13
2025-11-04 12:11:04.902408,34.63,51.96,425.39,20.79,4.67,685.33,227.48,39.79,1020.74
2025-11-04 12:11:06.902993,25.04,53.92,401.29,20.78,9.13,401.04,127.64,0.2,988.0
2025-11-04 12:11:08.903785,34.28,35.27,1776.73,20.9,4.41,584.78,283.72,65.35,1029.1
2025-11-04 12:11:10.904637,17.75,63.82,461.95,19.09,9.75,475.91,143.26,37.35,1011.91
2025-11-04 12:11:12.905318,33.58,54.85,1795.96,20.15,7.77,650.78,223.38,36.18,966.37
2025-11-04 12:11:14.906086,33.33,64.13,1095.75,19.45,8.71,972.24,382.96,61.6,963.77
2025-11-04 12:11:16.906889,26.84,78.33,1079.47,19.53,3.99,653.17,26.83,37.52,972.59
2025-11-04 12:11:18.907759,23.81,85.92,1137.22,20.41,3.64,32.15,497.54,70.64,981.96
2025-11-04 12:11:20.908350,17.22,69.07,1832.02,19.06,5.47,249.15,333.16,99.16,983.57
2025-11-04 12:11:22.908804,18.7,32.4,685.52,20.66,5.61,174.18,62.4,85.76,1032.93
2025-11-04 12:11:24.909914,24.96,77.77,1155.69,20.22,7.1,171.85,207.09,38.94,985.01
2025-11-04 12:11:26.910935,32.33,72.29,380.57,20.03,9.26,430.39,491.67,25.7,973.97
2025-11-04 12:11:28.911681,15.36,69.76,1065.9,19.46,3.6,490.46,183.15,29.96,970.59
2025-11-04 12:11:30.912406,26.84,30.78,965.23,19.09,2.34,361.19,73.03,26.29,1046.91
2025-11-04 12:11:32.913613,27.14,78.72,1157.53,20.55,3.68,140.89,71.41,33.4,1040.97
2025-11-04 12:11:34.914564,27.98,86.5,424.91,19.77,1.94,283.09,91.9,58.63,1034.91
2025-11-04 12:11:36.915406,31.81,89.26,965.98,20.03,2.57,106.11,422.52,52.94,957.69
2025-11-04 12:11:38.916538,18.86,35.82,629.37,20.69,3.26,599.79,158.12,16.13,987.83
2025-11-04 12:11:40.917149,16.27,63.8,701.86,19.18,0.76,529.37,170.01,5.42,991.91
2025-11-04 12:11:42.917968,25.38,52.74,615.92,19.37,5.59,58.85,11.63,51.66,994.51
2025-11-04 12:11:44.918888,33.34,73.88,1540.51,20.1,10.16,931.39,445.57,18.87,957.99
2025-11-04 12:11:46.919894,30.51,72.9,1400.04,19.7,1.3,271.01,120.05,61.1,1011.7
2025-11-04 12:11:48.920337,15.95,77.14,464.94,19.95,2.07,135.31,265.17,27.02,1027.04
2025-11-04 12:11:50.921161,25.55,77.59,875.83,20.35,0.37,246.45,179.14,72.93,971.61
2025-11-04 12:11:52.924187,24.93,84.8,1712.35,19.96,7.55,456.54,396.76,28.55,1049.68
2025-11-04 12:11:54.929344,28.8,82.79,1950.61,19.72,7.45,604.03,392.02,86.81,1043.32
2025-11-04 12:11:56.929673,28.38,53.68,1939.02,20.26,3.01,297.72,82.76,24.17,995.29
2025-11-04 12:11:58.930142,29.88,38.0,737.51,19.16,2.48,658.23,467.91,4.4,995.93
2025-11-04 12:12:00.930702,17.99,30.16,1133.13,20.74,5.38,658.58,37.55,20.32,1008.07
2025-11-04 12:12:02.931596,17.41,68.86,1591.28,20.14,9.83,329.81,442.05,91.58,996.36
2025-11-04 12:12:04.932737,34.13,82.01,1058.51,20.89,4.98,242.21,45.57,95.46,1013.12
2025-11-04 12:12:06.933399,34.18,34.55,1050.17,20.63,5.34,578.46,127.03,58.81,994.3
2025-11-04 12:12:08.934078,31.18,54.74,1235.61,19.69,9.81,300.76,157.02,3.66,1005.02
2025-11-04 12:12:10.934536,27.1,57.35,460.83,20.14,2.06,908.43,110.4,28.89,1026.31
2025-11-04 12:12:12.935126,15.61,87.8,914.1,19.41,2.89,232.12,410.53,69.11,1048.49
2025-11-04 12:12:14.936072,23.7,41.55,1695.68,19.33,7.72,227.77,162.71,9.17,994.82
2025-11-04 12:12:16.936883,31.81,78.58,1361.52,19.99,0.15,568.14,103.18,52.93,967.72
2025-11-04 12:12:18.937967,27.98,73.94,524.75,20.0,1.29,631.8,470.83,83.01,959.1
2025-11-04 12:12:20.938574,32.66,57.59,1742.54,20.38,3.48,4.14,92.14,30.01,1009.94
2025-11-04 12:12:22.939580,26.11,75.37,1866.07,20.75,2.65,395.56,117.71,37.29,954.83
2025-11-04 12:12:24.940051,15.93,35.25,1076.75,20.0,1.68,225.17,457.9,11.92,1030.87
2025-11-04 12:12:26.941005,16.47,44.03,731.45,19.94,0.81,734.3,168.44,8.95,957.99
2025-11-04 12:12:28.941573,16.34,33.86,1464.23,20.03,1.0,794.48,179.04,75.17,957.8
2025-11-04 12:12:30.942131,24.04,74.45,624.68,19.9,4.99,687.2,222.61,94.91,1004.35
2025-11-04 12:12:32.942852,29.83,74.35,960.49,20.66,7.83,129.31,411.25,4.44,951.74
2025-11-04 12:12:34.943369,26.75,88.2,1135.95,19.8,8.38,628.49,354.39,99.48,1035.08
2025-11-04 12:12:36.944311,16.37,53.33,1607.07,19.18,2.84,463.01,30.49,5.53,993.94
2025-11-04 12:12:38.944906,17.15,30.89,1475.19,19.9,7.59,127.93,280.3,93.78,1025.69
2025-11-04 12:12:40.945504,22.38,47.51,1813.99,20.66,9.42,20.06,392.65,39.33,1022.91
2025-11-04 12:12:42.946218,31.93,69.22,798.52,20.45,9.39,395.18,260.98,59.37,958.61
2025-11-04 12:12:44.946965,15.65,59.85,1949.78,20.58,1.02,28.46,496.5,51.77,962.37
2025-11-04 12:12:46.947621,24.45,58.38,965.01,20.42,6.08,680.49,171.36,90.41,987.06
2025-11-04 12:12:48.948291,32.54,66.07,541.38,19.02,2.22,767.98,200.5,36.0,1039.69
2025-11-04 12:12:50.949035,23.7,48.99,702.91,20.73,5.38,887.32,439.2,27.68,997.71
2025-11-04 12:12:52.950285,15.0,84.06,1577.71,19.75,3.56,217.86,119.18,44.07,971.38
2025-11-04 12:12:54.951248,16.54,47.29,1118.69,20.82,7.97,965.53,69.33,20.78,979.62
2025-11-04 12:12:56.951811,22.94,83.46,1430.93,19.62,4.42,169.85,311.09,90.89,1023.83
2025-11-04 12:12:58.952271,30.08,67.42,1870.84,19.57,0.29,237.17,458.28,61.88,997.39
2025-11-04 12:13:00.953461,28.41,73.15,1575.88,20.53,7.76,535.18,69.4,50.87,1045.35
2025-11-04 12:13:02.954374,16.07,37.43,820.57,19.12,6.94,207.46,304.95,72.6,991.13
2025-11-04 12:13:04.955085,16.2,68.93,1067.31,19.75,7.13,987.96,115.13,44.07,1034.0
2025-11-04 12:13:06.955610,22.91,69.0,1104.12,19.55,4.52,936.26,130.59,47.88,986.96
2025-11-04 12:13:08.956266,24.25,40.88,1865.58,20.29,9.72,962.61,143.84,42.94,1015.24
2025-11-04 12:13:10.957264,25.19,55.67,897.29,20.68,10.15,827.9,58.89,52.56,989.19
2025-11-04 12:13:12.958048,29.73,47.8,1449.73,20.59,1.89,566.01,330.37,64.22,1049.32
2025-11-04 12:13:14.958678,26.16,43.48,1699.34,20.79,7.38,752.92,177.15,72.82,967.04
2025-11-04 12:13:16.959527,20.36,76.67,712.45,19.66,8.73,712.84,193.3,22.79,1000.44
2025-11-04 12:13:18.959954,20.52,77.34,980.96,20.6,4.11,860.85,276.22,12.96,1003.99
2025-11-04 12:13:20.961217,25.11,37.8,1262.99,19.22,7.82,760.2,391.25,84.24,1046.25
2025-11-04 12:13:22.962324,31.48,73.95,1442.97,20.74,2.48,793.38,44.51,59.55,989.17
2025-11-04 12:13:24.962905,29.89,52.69,1924.64,19.01,6.54,411.94,399.38,50.87,1018.87
2025-11-04 12:13:26.963498,18.33,57.11,769.67,19.6,7.29,973.69,442.91,23.54,1037.73
2025-11-04 12:13:28.964116,31.05,80.27,1341.81,19.38,6.72,770.23,194.56,21.24,982.11
2025-11-04 12:13:30.964850,25.18,47.72,583.52,20.3,5.81,539.22,398.67,6.27,971.92
2025-11-04 12:13:32.965748,32.02,85.84,844.93,20.48,7.9,719.87,143.65,83.02,959.27
2025-11-04 12:13:34.966649,20.92,65.73,1559.26,19.24,1.71,513.1,94.25,61.07,1035.9
2025-11-04 12:13:36.967578,18.51,84.5,1006.64,20.5,9.31,222.14,283.01,64.42,958.92
2025-11-04 12:13:38.968292,34.48,47.26,434.45,20.62,5.92,555.02,194.92,29.21,984.13
2025-11-04 12:13:40.969053,32.81,65.96,761.11,20.56,6.66,846.44,426.62,78.98,974.28
2025-11-04 12:13:42.970076,32.5,67.46,545.03,20.32,7.93,194.26,185.67,26.7,954.27
2025-11-04 12:13:44.970805,20.88,89.26,1425.7,19.53,4.42,737.98,92.42,7.68,953.65
2025-11-04 12:13:46.971650,15.0,42.88,649.57,20.33,8.12,602.39,471.76,18.18,1032.68
2025-11-04 12:13:48.972060,28.61,48.91,603.1,19.81,8.61,95.81,459.99,34.76,1026.85
2025-11-04 12:13:50.973205,32.4,84.28,473.27,19.63,3.87,5.51,418.78,71.5,1016.96
2025-11-04 12:13:52.973571,33.96,38.73,1399.91,19.21,5.34,573.46,304.26,92.76,1045.86
2025-11-04 12:13:54.974213,23.13,37.06,409.14,20.64,7.9,766.97,165.72,86.64,999.97
2025-11-04 12:13:56.974875,26.58,55.96,1269.14,20.77,5.0,352.93,395.48,48.68,1006.09
2025-11-04 12:13:58.975573,34.23,75.32,1417.43,20.38,3.96,84.69,390.86,3.99,997.15
2025-11-04 12:14:00.976428,34.81,75.07,1491.77,20.74,2.42,948.8,448.97,68.74,981.03
2025-11-04 12:14:02.976992,20.77,43.2,535.72,20.19,7.42,295.08,422.25,68.0,1007.37
2025-11-04 12:14:04.977772,33.89,83.2,1128.37,20.99,5.34,874.26,414.51,31.34,955.21
2025-11-04 12:14:06.978561,26.45,57.16,1136.54,20.5,9.49,399.07,118.59,77.88,1048.51
2025-11-04 12:14:08.979021,23.91,43.09,516.43,20.19,7.28,549.92,455.06,89.76,962.3
2025-11-04 12:14:10.979646,31.51,46.43,419.35,20.52,4.17,368.48,370.08,50.7,951.76
2025-11-04 12:14:12.980371,27.0,55.55,396.07,19.63,5.93,88.35,423.45,33.45,1047.92
2025-11-04 12:14:14.981155,21.45,34.86,659.29,19.09,5.88,208.87,70.79,57.5,1002.61
2025-11-04 12:14:16.982302,21.72,75.28,1804.51,19.59,7.25,804.46,402.54,55.88,1030.25
2025-11-04 12:14:18.982889,15.6,84.91,829.39,19.44,1.98,320.16,434.61,5.34,1000.75
2025-11-04 12:14:20.983871,28.02,72.08,682.89,19.0,10.59,461.49,16.94,25.91,977.05
2025-11-04 12:14:22.984734,31.77,59.36,1294.13,19.01,3.05,794.13,375.86,17.47,1039.77
2025-11-04 12:14:24.985451,25.55,64.0,806.73,19.71,3.89,612.63,494.06,61.85,965.72
2025-11-04 12:14:26.986493,24.26,67.36,1934.16,19.35,0.41,611.05,140.86,15.06,984.21
2025-11-04 12:14:28.987459,25.35,47.27,1714.28,20.8,9.03,324.06,352.53,28.33,956.52
2025-11-04 12:14:30.988196,27.93,55.58,923.54,20.27,6.29,928.48,469.4,16.09,1027.32
2025-11-04 12:14:32.988790,23.39,54.93,1828.99,19.34,1.77,177.03,290.71,83.5,993.46
2025-11-04 12:14:34.989399,20.15,52.78,700.12,19.06,0.84,431.08,461.93,92.09,1046.16
2025-11-04 12:14:36.990179,24.09,42.91,1903.02,20.54,10.77,312.75,93.91,55.62,978.97
2025-11-04 12:14:38.991298,19.21,76.28,1026.65,20.93,7.38,126.79,28.5,36.86,994.75
2025-11-04 12:14:40.991601,28.94,72.53,532.02,20.97,8.71,486.04,269.72,22.74,979.78
2025-11-04 12:14:42.992670,34.27,31.82,524.13,20.21,10.57,351.39,430.22,76.0,952.81
2025-11-04 12:14:44.993026,32.79,78.9,1577.0,19.97,10.08,277.57,231.92,90.5,969.13
2025-11-04 12:14:46.994018,23.14,32.34,482.65,19.89,1.38,971.78,51.94,92.0,1002.73
2025-11-04 12:14:48.994835,28.33,50.34,505.73,19.82,5.04,153.27,63.36,45.4,1042.36
2025-11-04 12:14:50.995584,26.43,75.61,568.44,20.75,6.53,436.5,215.55,48.52,1018.41
2025-11-04 12:14:52.996403,30.46,83.17,1024.91,20.98,9.77,311.32,31.94,14.35,964.97
2025-11-04 12:14:54.997279,34.35,87.8,692.86,20.24,5.4,216.04,15.96,84.0,1025.33
2025-11-04 12:14:56.998073,32.84,70.05,1013.08,20.0,0.33,347.64,226.57,38.13,978.07
2025-11-04 12:14:58.998679,34.28,59.46,1787.21,20.61,1.77,929.88,235.35,98.01,954.28
2025-11-04 12:15:00.999351,25.92,66.92,1648.99,20.39,2.36,256.77,418.22,30.52,1012.25
2025-11-04 12:15:02.999802,21.27,56.12,1463.7,20.66,6.13,612.57,113.49,53.34,991.51
2025-11-04 12:15:05.000885,30.8,74.97,1043.29,19.33,5.06,445.1,66.58,4.24,1030.6
2025-11-04 12:15:07.001663,31.05,30.01,1459.06,19.48,0.07,381.86,212.01,17.92,956.52
2025-11-04 12:15:09.002374,19.1,79.93,1276.03,20.9,0.82,678.62,82.14,28.31,954.6
2025-11-04 12:15:11.003537,29.96,37.47,1699.06,20.26,7.4,559.3,413.25,12.37,1036.01
2025-11-04 12:15:13.003793,27.07,48.62,1611.62,20.32,0.37,990.91,169.11,46.45,963.72
2025-11-04 12:15:15.004806,16.88,63.01,890.52,20.16,0.63,466.92,71.66,2.24,1037.06
2025-11-04 12:15:17.005655,19.9,81.09,1823.43,19.11,6.73,70.12,312.64,87.69,1020.54
2025-11-04 12:15:19.006236,19.27,41.02,805.09,20.56,9.33,576.09,176.76,75.88,1010.37
2025-11-04 12:15:21.007643,33.38,43.49,1953.48,19.39,10.29,403.09,166.14,48.53,989.65
2025-11-04 12:15:23.008465,18.82,62.65,1482.41,20.23,3.64,673.84,365.25,81.19,997.33
2025-11-04 12:15:25.008949,23.33,34.85,1438.54,20.46,4.79,303.44,285.47,82.92,960.68
2025-11-04 12:15:27.009430,27.98,70.13,1134.38,20.79,9.07,830.61,28.72,77.74,961.92
2025-11-04 12:15:29.010266,25.94,42.62,355.73,20.01,2.14,463.67,355.89,19.65,1002.22
2025-11-04 12:15:31.011023,24.23,61.53,683.61,20.95,4.22,1.18,471.31,26.62,958.19
2025-11-04 12:15:33.011764,26.65,37.78,1923.92,20.09,10.2,71.23,457.09,21.5,1032.79
2025-11-04 12:15:35.012574,25.78,73.73,552.6,20.23,0.69,198.09,316.57,1.56,975.47
2025-11-04 12:15:37.013282,21.62,71.01,417.32,20.58,0.5,848.08,383.19,42.51,967.81
2025-11-04 12:15:39.014076,21.96,82.42,1061.39,20.99,4.8,596.83,16.94,68.73,994.3
2025-11-04 12:15:41.014829,22.01,68.15,623.82,20.76,1.04,796.01,96.65,7.65,952.33
2025-11-04 12:15:43.015949,25.42,71.49,727.41,20.82,1.47,968.05,28.29,92.22,981.03
2025-11-04 12:15:45.016374,29.63,85.07,555.47,19.38,6.95,467.18,304.87,41.56,969.64
2025-11-04 12:15:47.017364,33.4,59.67,1134.39,19.7,0.3,936.59,83.03,34.54,1004.12
2025-11-04 12:15:49.017981,20.02,73.71,1602.59,20.38,5.01,406.0,170.14,90.38,964.18
2025-11-04 12:15:51.018515,34.84,39.39,1904.83,19.32,6.87,999.37,493.15,4.63,1008.79
2025-11-04 12:15:53.018931,28.09,51.4,575.29,19.23,9.29,709.22,147.96,71.16,1040.07
2025-11-04 12:15:55.019741,28.32,56.19,1924.33,19.46,7.83,617.2,231.23,23.48,1036.01
2025-11-04 12:15:57.020505,22.26,63.25,396.69,20.63,7.25,957.3,254.26,15.46,993.93
2025-11-04 12:15:59.021421,17.49,74.36,1914.83,19.28,3.62,640.13,168.98,10.85,978.84
2025-11-04 12:16:01.022306,15.61,78.45,1103.85,19.03,6.31,403.99,349.76,1.03,1035.45
2025-11-04 12:16:03.023035,31.77,89.3,1435.89,19.42,4.06,237.34,438.67,7.95,953.18
2025-11-04 12:16:05.023571,20.39,78.33,1133.12,19.74,0.71,132.63,447.76,79.28,972.52
2025-11-04 12:16:07.024197,33.1,62.79,1341.92,20.77,0.07,852.31,213.3,72.94,978.21
2025-11-04 12:16:09.025118,32.56,70.89,907.29,19.03,0.97,226.52,295.6,47.33,951.24
2025-11-04 12:16:11.025892,18.41,81.61,1736.88,19.66,5.08,591.2,115.54,33.42,1029.05
2025-11-04 12:16:13.026755,15.9,71.93,449.15,20.33,1.05,301.93,161.98,91.64,1030.55
2025-11-04 12:16:15.027312,30.91,74.24,832.43,19.4,1.46,493.18,348.33,92.18,954.36
2025-11-04 12:16:17.027908,15.04,42.19,601.58,19.1,9.02,195.57,172.13,66.2,1018.17
2025-11-04 12:16:19.028536,31.95,60.98,1311.08,20.73,10.99,414.1,198.5,66.18,977.21
2025-11-04 12:16:21.029534,23.78,87.77,1611.26,20.59,4.24,589.36,332.73,42.98,972.16
2025-11-04 12:16:23.029998,27.3,58.41,402.44,20.11,10.0,440.83,130.79,84.66,974.96
2025-11-04 12:16:25.030613,18.99,55.21,1920.51,20.43,5.03,587.21,355.16,54.58,1033.94
2025-11-04 12:16:27.032515,15.86,53.13,1160.14,20.5,8.63,526.57,445.12,90.02,956.26
2025-11-04 12:16:29.033536,31.97,75.73,1108.32,20.05,2.23,302.99,361.08,1.1,1016.17
2025-11-04 12:16:31.034362,24.68,38.62,1651.77,20.44,0.42,993.06,309.0,9.08,968.95
2025-11-04 12:16:33.034961,31.29,79.1,1589.67,20.21,1.93,361.3,247.22,21.57,997.77
2025-11-04 12:16:35.036270,23.55,39.98,1352.16,19.53,1.28,382.93,439.55,48.03,1026.71
2025-11-04 12:16:37.037020,22.23,47.98,1950.86,20.87,5.44,723.82,94.59,95.83,961.64
2025-11-04 12:16:39.037807,31.59,63.18,1681.49,19.25,6.86,946.99,465.59,40.38,1013.96
2025-11-04 12:16:41.039214,34.45,40.76,463.3,19.77,2.19,897.58,194.79,7.4,1047.93
